"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1400000US36085000300","Census Tract 3; Richmond County; New York","1560","161",
"1400000US36085000600","Census Tract 6; Richmond County; New York","1098","350",
"1400000US36085000700","Census Tract 7; Richmond County; New York","1372","325",
"1400000US36085000800","Census Tract 8; Richmond County; New York","1680","112",
"1400000US36085000900","Census Tract 9; Richmond County; New York","1826","91",
"1400000US36085001100","Census Tract 11; Richmond County; New York","1843","144",
"1400000US36085001700","Census Tract 17; Richmond County; New York","1816","106",
"1400000US36085001800","Census Tract 18; Richmond County; New York","2482","1433",
"1400000US36085002001","Census Tract 20.01; Richmond County; New York","1844","175",
"1400000US36085002002","Census Tract 20.02; Richmond County; New York","1581","245",
"1400000US36085002100","Census Tract 21; Richmond County; New York","1684","340",
"1400000US36085002700","Census Tract 27; Richmond County; New York","2075","234",
"1400000US36085002900","Census Tract 29; Richmond County; New York","601","275",
"1400000US36085003300","Census Tract 33; Richmond County; New York","1730","129",
"1400000US36085003600","Census Tract 36; Richmond County; New York","2134","535",
"1400000US36085003900","Census Tract 39; Richmond County; New York","2067","84",
"1400000US36085004001","Census Tract 40.01; Richmond County; New York","1519","245",
"1400000US36085004002","Census Tract 40.02; Richmond County; New York","1826","192",
"1400000US36085004003","Census Tract 40.03; Richmond County; New York","641","201",
"1400000US36085004004","Census Tract 40.04; Richmond County; New York","1453","489",
"1400000US36085004700","Census Tract 47; Richmond County; New York","1671","126",
"1400000US36085005000","Census Tract 50; Richmond County; New York","1732","223",
"1400000US36085005901","Census Tract 59.01; Richmond County; New York","1806","90",
"1400000US36085005902","Census Tract 59.02; Richmond County; New York","-","**",
"1400000US36085006400","Census Tract 64; Richmond County; New York","1174","291",
"1400000US36085006700","Census Tract 67; Richmond County; New York","1460","520",
"1400000US36085007001","Census Tract 70.01; Richmond County; New York","1884","355",
"1400000US36085007002","Census Tract 70.02; Richmond County; New York","2224","107",
"1400000US36085007400","Census Tract 74; Richmond County; New York","-","**",
"1400000US36085007500","Census Tract 75; Richmond County; New York","1457","145",
"1400000US36085007700","Census Tract 77; Richmond County; New York","1510","1082",
"1400000US36085008100","Census Tract 81; Richmond County; New York","898","621",
"1400000US36085009601","Census Tract 96.01; Richmond County; New York","1518","258",
"1400000US36085009602","Census Tract 96.02; Richmond County; New York","1899","244",
"1400000US36085009701","Census Tract 97.01; Richmond County; New York","1628","302",
"1400000US36085009702","Census Tract 97.02; Richmond County; New York","-","**",
"1400000US36085010500","Census Tract 105; Richmond County; New York","1805","502",
"1400000US36085011201","Census Tract 112.01; Richmond County; New York","2160","716",
"1400000US36085011203","Census Tract 112.03; Richmond County; New York","1926","269",
"1400000US36085011204","Census Tract 112.04; Richmond County; New York","-","**",
"1400000US36085011401","Census Tract 114.01; Richmond County; New York","599","232",
"1400000US36085011402","Census Tract 114.02; Richmond County; New York","2081","366",
"1400000US36085012100","Census Tract 121; Richmond County; New York","2281","270",
"1400000US36085012200","Census Tract 122; Richmond County; New York","2067","296",
"1400000US36085012500","Census Tract 125; Richmond County; New York","1807","303",
"1400000US36085012804","Census Tract 128.04; Richmond County; New York","1870","502",
"1400000US36085012805","Census Tract 128.05; Richmond County; New York","1428","831",
"1400000US36085012806","Census Tract 128.06; Richmond County; New York","1797","97",
"1400000US36085013201","Census Tract 132.01; Richmond County; New York","2550","1025",
"1400000US36085013203","Census Tract 132.03; Richmond County; New York","1937","648",
"1400000US36085013204","Census Tract 132.04; Richmond County; New York","1611","231",
"1400000US36085013301","Census Tract 133.01; Richmond County; New York","315","66",
"1400000US36085013302","Census Tract 133.02; Richmond County; New York","2004","381",
"1400000US36085013400","Census Tract 134; Richmond County; New York","1720","277",
"1400000US36085013800","Census Tract 138; Richmond County; New York","2153","665",
"1400000US36085014100","Census Tract 141; Richmond County; New York","1726","74",
"1400000US36085014604","Census Tract 146.04; Richmond County; New York","1450","1185",
"1400000US36085014605","Census Tract 146.05; Richmond County; New York","2121","580",
"1400000US36085014606","Census Tract 146.06; Richmond County; New York","1541","501",
"1400000US36085014607","Census Tract 146.07; Richmond County; New York","1882","171",
"1400000US36085014608","Census Tract 146.08; Richmond County; New York","1718","1577",
"1400000US36085014700","Census Tract 147; Richmond County; New York","1750","514",
"1400000US36085015100","Census Tract 151; Richmond County; New York","1716","136",
"1400000US36085015400","Census Tract 154; Richmond County; New York","-","**",
"1400000US36085015601","Census Tract 156.01; Richmond County; New York","1821","1421",
"1400000US36085015602","Census Tract 156.02; Richmond County; New York","2311","115",
"1400000US36085015603","Census Tract 156.03; Richmond County; New York","2512","831",
"1400000US36085016901","Census Tract 169.01; Richmond County; New York","2156","472",
"1400000US36085017005","Census Tract 170.05; Richmond County; New York","1353","94",
"1400000US36085017007","Census Tract 170.07; Richmond County; New York","1880","294",
"1400000US36085017009","Census Tract 170.09; Richmond County; New York","2323","152",
"1400000US36085017011","Census Tract 170.11; Richmond County; New York","2124","276",
"1400000US36085017012","Census Tract 170.12; Richmond County; New York","1804","373",
"1400000US36085017013","Census Tract 170.13; Richmond County; New York","1790","163",
"1400000US36085017014","Census Tract 170.14; Richmond County; New York","1525","814",
"1400000US36085017015","Census Tract 170.15; Richmond County; New York","1723","244",
"1400000US36085017016","Census Tract 170.16; Richmond County; New York","1568","675",
"1400000US36085017300","Census Tract 173; Richmond County; New York","543","286",
"1400000US36085017600","Census Tract 176; Richmond County; New York","2167","268",
"1400000US36085017701","Census Tract 177.01; Richmond County; New York","2272","537",
"1400000US36085017702","Census Tract 177.02; Richmond County; New York","1903","307",
"1400000US36085018100","Census Tract 181; Richmond County; New York","1204","589",
"1400000US36085018701","Census Tract 187.01; Richmond County; New York","1471","900",
"1400000US36085018703","Census Tract 187.03; Richmond County; New York","2130","235",
"1400000US36085018704","Census Tract 187.04; Richmond County; New York","450","245",
"1400000US36085018901","Census Tract 189.01; Richmond County; New York","2631","476",
"1400000US36085018902","Census Tract 189.02; Richmond County; New York","1773","91",
"1400000US36085019700","Census Tract 197; Richmond County; New York","1515","692",
"1400000US36085019800","Census Tract 198; Richmond County; New York","3395","1149",
"1400000US36085020100","Census Tract 201; Richmond County; New York","1750","121",
"1400000US36085020701","Census Tract 207.01; Richmond County; New York","1610","303",
"1400000US36085020702","Census Tract 207.02; Richmond County; New York","2077","349",
"1400000US36085020803","Census Tract 208.03; Richmond County; New York","2250","720",
"1400000US36085020804","Census Tract 208.04; Richmond County; New York","1489","487",
"1400000US36085020805","Census Tract 208.05; Richmond County; New York","1919","358",
"1400000US36085020806","Census Tract 208.06; Richmond County; New York","-","**",
"1400000US36085021300","Census Tract 213; Richmond County; New York","1664","323",
"1400000US36085022300","Census Tract 223; Richmond County; New York","1586","462",
"1400000US36085022601","Census Tract 226.01; Richmond County; New York","1879","316",
"1400000US36085022602","Census Tract 226.02; Richmond County; New York","-","**",
"1400000US36085022801","Census Tract 228.01; Richmond County; New York","-","**",
"1400000US36085022802","Census Tract 228.02; Richmond County; New York","-","**",
"1400000US36085023100","Census Tract 231; Richmond County; New York","2112","300",
"1400000US36085023900","Census Tract 239; Richmond County; New York","2079","467",
"1400000US36085024401","Census Tract 244.01; Richmond County; New York","1674","1221",
"1400000US36085024402","Census Tract 244.02; Richmond County; New York","1429","113",
"1400000US36085024700","Census Tract 247; Richmond County; New York","1619","254",
"1400000US36085024800","Census Tract 248; Richmond County; New York","1937","251",
"1400000US36085025100","Census Tract 251; Richmond County; New York","2099","277",
"1400000US36085027301","Census Tract 273.01; Richmond County; New York","1701","160",
"1400000US36085027302","Census Tract 273.02; Richmond County; New York","1490","786",
"1400000US36085027702","Census Tract 277.02; Richmond County; New York","2048","230",
"1400000US36085027704","Census Tract 277.04; Richmond County; New York","1658","231",
"1400000US36085027705","Census Tract 277.05; Richmond County; New York","1799","323",
"1400000US36085027706","Census Tract 277.06; Richmond County; New York","2142","335",
"1400000US36085027900","Census Tract 279; Richmond County; New York","1399","33",
"1400000US36085029102","Census Tract 291.02; Richmond County; New York","2515","445",
"1400000US36085029104","Census Tract 291.04; Richmond County; New York","2125","240",
"1400000US36085029105","Census Tract 291.05; Richmond County; New York","2444","416",
"1400000US36085029106","Census Tract 291.06; Richmond County; New York","1921","672",
"1400000US36085030301","Census Tract 303.01; Richmond County; New York","1582","297",
"1400000US36085030302","Census Tract 303.02; Richmond County; New York","2093","182",
"1400000US36085031901","Census Tract 319.01; Richmond County; New York","527","39",
